text,label,score,source_url,char_len,word_len
Categories: Festivals & Celebrations Arts & Culture Community Chamber Of Commerce Clubs/Organizations Recreation & Sports,EVENT,1,https://www.northville.org/events/search?c=6,121,15
"2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 6, 2025 Categories: Community Chamber Of Commerce",EVENT,4,https://www.northville.org/events/search?c=6,480,84
"2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 6, 2025",EVENT,4,https://www.northville.org/events/search?c=6,438,79
"Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors.",EVENT,4,https://www.northville.org/events/search?c=6,381,69
"2025 Summer Concert Series - Big Bands Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square

Bring the whole family to the free Music in the Ville! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Saturday Jun 7, 2025 Categories: Community Chamber Of Commerce",EVENT,4,https://www.northville.org/events/search?c=6,464,83
"2025 Summer Concert Series - Big Bands Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square

Bring the whole family to the free Music in the Ville! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Saturday Jun 7, 2025",EVENT,4,https://www.northville.org/events/search?c=6,422,78
"Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square

Bring the whole family to the free Music in the Ville! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors.",EVENT,4,https://www.northville.org/events/search?c=6,362,67
"Farmers Market 2025 Thursday Jun 12, 2025 Categories: Festivals & Celebrations Arts & Culture Community Chamber Of Commerce Clubs/Organizations Recreation & Sports",EVENT,3,https://www.northville.org/events/search?c=6,163,22
"Multi-Chamber After Business Hours at USA Hockey Wednesday Jun 18, 2025 Categories: Community Chamber Of Commerce Chamber Business Register",EVENT,2,https://www.northville.org/events/search?c=6,139,19
"Multi-Chamber After Business Hours at USA Hockey Wednesday Jun 18, 2025",EVENT,2,https://www.northville.org/events/search?c=6,71,11
"Farmers Market 2025 Thursday Jun 19, 2025 Categories: Festivals & Celebrations Arts & Culture Community Chamber Of Commerce Clubs/Organizations Recreation & Sports",EVENT,3,https://www.northville.org/events/search?c=6,163,22
"2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 20, 2025 Categories: Community Chamber Of Commerce",EVENT,4,https://www.northville.org/events/search?c=6,481,84
"2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 20, 2025",EVENT,4,https://www.northville.org/events/search?c=6,439,79
"2025 Summer Concert Series - Big Bands Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square

Bring the whole family to the free Music in the Ville! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Saturday Jun 21, 2025 Categories: Community Chamber Of Commerce",EVENT,4,https://www.northville.org/events/search?c=6,465,83
"2025 Summer Concert Series - Big Bands Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square

Bring the whole family to the free Music in the Ville! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Saturday Jun 21, 2025",EVENT,4,https://www.northville.org/events/search?c=6,423,78
"Farmers Market 2025 Thursday Jun 26, 2025 Categories: Festivals & Celebrations Arts & Culture Community Chamber Of Commerce Clubs/Organizations Recreation & Sports",EVENT,3,https://www.northville.org/events/search?c=6,163,22
"2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 27, 2025 Categories: Community Chamber Of Commerce",EVENT,4,https://www.northville.org/events/search?c=6,481,84
"2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square

Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages. 

The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 27, 2025",EVENT,4,https://www.northville.org/events/search?c=6,439,79
Bring the whole family to the free Friday Night Concerts! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages.,NON-EVENT,1,https://www.northville.org/events/search?c=6,183,33
"The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 6, 2025 Categories: Community Chamber Of Commerce 2025 Summer Concert Series - Big Bands Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square",EVENT,4,https://www.northville.org/events/search?c=6,278,49
Bring the whole family to the free Music in the Ville! These events are a great way to spend a warm summer's evening. Concerts span a diverse range of genres appealing to all ages.,NON-EVENT,1,https://www.northville.org/events/search?c=6,180,34
"The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 20, 2025 Categories: Community Chamber Of Commerce 2025 Summer Concert Series - Big Bands Saturdays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Town Square The concert series is offered to the community thanks in part to our very generous sponsors. Saturday Jun 21, 2025 Categories: Community Chamber Of Commerce Farmers Market 2025 Thursday Jun 26, 2025 Categories: Festivals & Celebrations Arts & Culture Community Chamber Of Commerce Clubs/Organizations Recreation & Sports 2025 Summer Concert Series - Acoustic Fridays |  May 30 - September 26, 2025  |  7:00 - 9:00pm  |  Located in Old Church Square Town Square The concert series is offered to the community thanks in part to our very generous sponsors. Friday Jun 27, 2025 Categories: Community Chamber Of Commerce Business Directory Events Calendar Hot Deals Job Postings Contact Us Northville Chamber of Commerce 195 S. Main St., Northville, MI 48167 248. 349.7640 © Copyright 2025 Northville Chamber of Commerce. All Rights Reserved. Site provided by GrowthZone - powered by ChamberMaster software.",EVENT,4,https://www.northville.org/events/search?c=6,1182,189
"View: View: Date Filter All Upcoming All Events Our Picks Fan Picks Past Events categories ALL CATEGORIES Comedy Hide Ads _ Concerts _ Family Shows _ Dance & Music Other _ Studio Theater Summer Camps By Location Kodak Center View: Filter/Search Category: ALL Tag: ALL No Results There are no events matching your search criteria. Please choose a different filter
            and/or category. Create Your Schedule Create your custom schedule by setting the filter on the left to ""Upcoming Events"", then clicking the save button on events you plan to attend. Log in to View My Events You can add events to your personal schedule by signing into your account! Log In X Email More Info",EVENT,1,https://www.kodakcenter.com/events/dancemusic,681,115
All Upcoming All Events Our Picks Fan Picks Past Events,EVENT,0,https://www.kodakcenter.com/events/dancemusic,55,10
"No Results There are no events matching your search criteria. Please choose a different filter
            and/or category.",EVENT,0,https://www.kodakcenter.com/events/dancemusic,123,17
View: Date Filter All Upcoming All Events Our Picks Fan Picks Past Events categories ALL CATEGORIES Comedy Hide Ads _ Concerts _ Family Shows _ Dance & Music Other _ Studio Theater Summer Camps By Location Kodak Center View:,EVENT,1,https://www.kodakcenter.com/events/dancemusic,224,39
ALL CATEGORIES Comedy Hide Ads _ Concerts _ Family Shows _ Dance & Music Other _ Studio Theater Summer Camps By Location,EVENT,1,https://www.kodakcenter.com/events/dancemusic,120,22
"Filter/Search Category: ALL Tag: ALL No Results There are no events matching your search criteria. Please choose a different filter
            and/or category. Create Your Schedule Create your custom schedule by setting the filter on the left to ""Upcoming Events"", then clicking the save button on events you plan to attend. Log in to View My Events You can add events to your personal schedule by signing into your account! Log In",EVENT,0,https://www.kodakcenter.com/events/dancemusic,432,71
"skip to main content Search Website Search Tickets & Deals Shows & Tickets EVENT STATUS UPDATES Event Calendar Comedy  > Hide Ads _ Concerts  > _ Family Shows  > _ Dance & Music Other  > _ Studio Theater Summer Camps Group Sales Theater Seating Chart Ticketing Information Experience Kodak The Gallery The Gift Shop Plan Your Visit A-Z Guide/FAQs Directions & Parking Explore Rochester Kodak Center Lounge Photo Gallery Book Your Event Booking & Rental Inquiry Form Contact Us Location, Hours & Directory Sign up for email updates from Kodak Center Email Get Updates Home > Plan Your Visit Kodak Center is a public gathering place for entertainment and events conveniently located minutes from downtown Rochester, NY with more than 1,000 available parking",NON-EVENT,1,https://www.kodakcenter.com/p/visit,755,123
"spaces. The main theater was built in 1958 and has 1,968 comfortable seats. It hosts a variety of large-scale, national touring",EVENT,2,https://www.kodakcenter.com/p/visit,127,21
"concerts, comedy, family, film, and musical/ theatrical shows, as well as community events such as fundraisers, lectures/seminars, competitions and graduations. The facility also offers multiple event spaces available to rent for any private occasion, such as",NON-EVENT,1,https://www.kodakcenter.com/p/visit,259,36
"Skip Navigation Links Events > Other > _ > RuPaul's Drag Race WERQ THE WORLD Awards of Transcript RuPaul's Drag Race WERQ THE WORLD Awards Buy Date: Aug 23, 2025 Cost: See Details Location(s): Kodak Center Main Theater - (585) 254-0181 Be A Fan RuPaul's Drag Race WERQ THE WORLD Awards ADD TO Google Calendar Outlook Calendar Aug 23, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - RuPaul's Drag Race WERQ THE WORLD Awards ADD TO Google Calendar Outlook Calendar Aug 23, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES 1 of 1 Upload of Transcript The nominees are in, and the
competition is fierce. This year, RuPaul's Drag Race Werq the World is taking
you behind the velvet ropes of the most exclusive awards show in herstory. Get
ready to walk the red carpet hosted by Jimbo as Joan Rivers . Plus, sickening
performances by Daya Betty as Lady Gaga, Derrick Barry as Britney Spears, Jaida
Essence Hall as Beyoncé, Jorgeous as Ariana Grande, Kim Chi as Mariah Carey,
Vanessa Vanjie as Rihanna, and surprise guests including finalists from Season
17 on the most important night of the year for the art of Drag. Presented by
Voss Events in collaboration with World of Wonder and MTV. Line-up subject to
change. “ Werq The World, the largest drag show on earth, is celebrated for its elaborate themes and stunning production quality. This year, audiences are invited to relive iconic moments from award show history in an intimate theater setting. This fresh production honors classic drag and the art of impersonation, delivering an experience that rivals a front-row seat at the Grammys.” says Brandon Voss, the show’s producer. VIP Preshow Meet & Greet Passes Available! Enjoy a private meet and greet with the queens before the show! **Guests must arrive by 6PM to participate in the meet and greet. Venue Information Ticketing Tickets available online at Ticketmaster.com or in person at the Kodak Center Box Office, open Monday through Friday from 10:00 a.m. until 2:00 p.m. Children under 2 years of age do not need a ticket to sit on an adult's lap. Parking General parking across the street from Kodak Center is $10 per vehicle. Limited premium parking spots are available next to the building for $20 per vehicle. Handicap parking is available in all lots. All lots are cashless. Prohibited Items No bags larger than 8.5”x6”x11”, outside food/drinks, alcohol/drugs, weapons/firearms, cameras/recording equipment, laptops/tablets, flammable objects, flashlights, lasers, umbrellas, tumbler cups, strollers, balloons, noisemakers, flags/posters, animals. Accommodations Special accommodations (medical, dietary, etc.) can be made in advance by calling (585-254-0181) or emailing (info@asm.kodakcenter.com) Kodak Center. Promotions Any promotion or contest in connection with this event is courtesy of ASM Global and/or the event promoter and is in no way sponsored, endorsed or administered by Eastman Kodak Company or Facebook. Available Add-On Click for details! of Transcript",EVENT,4,https://www.kodakcenter.com/events/2025/rupauls-drag-race,3173,510
"competition is fierce. This year, RuPaul's Drag Race Werq the World is taking you behind the velvet ropes of the most exclusive awards show in herstory. Get ready to walk the red carpet hosted by Jimbo as Joan Rivers . Plus, sickening performances by Daya Betty as Lady Gaga, Derrick Barry as Britney Spears, Jaida Essence Hall as Beyoncé, Jorgeous as Ariana Grande, Kim Chi as Mariah Carey, Vanessa Vanjie as Rihanna, and surprise guests including finalists from Season Voss Events in collaboration with World of Wonder and MTV. Line-up subject to",NON-EVENT,0,https://www.kodakcenter.com/events/2025/rupauls-drag-race,548,92
Mark Normand: Ya Don't Say Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,87,18
Kevin James: Owls Don't Walk Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,89,18
The Swell Season:  Glen Hansard & Markéta Irglová Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,110,21
In This Moment: Hell Hath No Fury Tour Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,1,https://www.kodakcenter.com/p/tickets--deals,99,21
Sal Vulcano: Everything's Fine Tour Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,1,https://www.kodakcenter.com/p/tickets--deals,96,18
RuPaul's Drag Race WERQ THE WORLD Awards Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,101,20
Lake Street Dive Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,77,16
Danny Go! Live! Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,76,16
Josh Johnson: The Flowers Tour Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,1,https://www.kodakcenter.com/p/tickets--deals,91,18
The Witcher in Concert Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,1,https://www.kodakcenter.com/p/tickets--deals,83,17
Wardruna: World Tour 2025 - Part II Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,2,https://www.kodakcenter.com/p/tickets--deals,96,20
Nurse Blake: But Did You Die? Comedy Tour Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,1,https://www.kodakcenter.com/p/tickets--deals,102,21
Modest Mouse Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,73,15
Gabby's Dollhouse Live! Presented by Walmart Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,105,19
MANIA: The ABBA Tribute Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,84,17
Boz Scaggs: Rhythm Review Tour 2025 Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,2,https://www.kodakcenter.com/p/tickets--deals,96,19
Twilight In Concert Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,1,https://www.kodakcenter.com/p/tickets--deals,80,16
Ninja Kidz Live: Infinite Possibilities Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,100,18
The Rock Orchestra by Candlelight Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,94,18
Stardew Valley: Symphony of Seasons Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,96,18
So Good! The Neil Diamond Experience Be A Fan Be A Fan View Itinerary - Kodak Center Main Theater,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,97,19
Kodak Center Lounge Be A Fan View Itinerary Be A Fan View Itinerary,EVENT,0,https://www.kodakcenter.com/p/tickets--deals,67,13
"Mark Normand: Ya Don't Say June 06, 2025 | 7:00 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,87,17
"Kevin James: Owls Don't Walk June 20, 2025 | 7:30 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Kevin James June 20, 2025 | 6:00 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $35 BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,324,59
"The Swell Season: Glen Hansard & Markéta Irglová July 23, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - The Swell Season July 23, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,368,65
"In This Moment: Hell Hath No Fury Tour Aug 05, 2025 | 6:30 PM See Ticketmaster for details Buy Now",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,98,20
"Sal Vulcano: Everything's Fine Tour Aug 21, 2025 | 7:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Sal Vulcano Aug 21, 2025 | 5:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,348,61
"RuPaul's Drag Race WERQ THE WORLD Awards Aug 23, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - RuPaul's Drag Race WERQ THE WORLD Awards Aug 23, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,382,68
"Lake Street Dive Sept 02, 2025 | 7:30 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,77,15
"Danny Go! Live! Sept 10, 2025 | 5:00 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,76,15
"Josh Johnson: The Flowers Tour (7pm) Sept 12, 2025 | 7:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Josh Johnson Sept 12, 2025 | 5:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,352,62
"Josh Johnson: The Flowers Tour (9:30pm) Sept 12, 2025 | 9:30 PM See Ticketmaster for details Buy Now",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,100,18
"The Witcher in Concert Sept 17, 2025 | 7:30 PM See Ticketmaster for details Buy Now",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,83,16
"Wardruna: World Tour 2025 - Part II Sept 23, 2025 | 7:30 PM See Ticketmaster for details Buy Now",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,96,19
"Nurse Blake: But Did You Die? Comedy Tour Sept 27, 2025 | 8:00 PM See Ticketmaster for details BUY TICKETS Lounge Pass - Nurse Blake Sept 27, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,297,54
"Modest Mouse Oct 12, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Modest Mouse Oct 12, 2025 | 6:30 PM Lounge passes do NOT include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,326,58
"Gabby's Dollhouse Live! Presented by Walmart Oct 28, 2025 | 6:00 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,104,18
"MANIA: The ABBA Tribute Oct 29, 2025 | 7:30 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,83,16
"Boz Scaggs: Rhythm Review Tour 2025 Nov 10, 2025 | 7:30 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Boz Scaggs Nov 10, 2025 | 6:00 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,347,62
"Twilight In Concert Nov 11, 2025 | 7:30 PM See Ticketmaster for details Buy Now",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,79,15
"Ninja Kidz: Infinite Possibilities Nov 16, 2025 | 3:00 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,94,16
"The Rock Orchestra by Candlelight Dec 18, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - The Rock Orchestra Dec 18, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,353,62
"Stardew Valley: Symphony of Seasons Feb 19, 2026 | 8:00 PM See Ticketmaster for details Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,95,17
"So Good! The Neil Diamond Experience Mar 13, 2026 | 7:30 PM See Ticketmaster for detalis Buy Now",EVENT,3,https://www.kodakcenter.com/p/tickets--deals,96,18
"Kevin James: Owls Don't Walk June 20, 2025 | 7:30 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Kevin James June 20, 2025 | 6:00 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $35 BUY PASSES The Swell Season: Glen Hansard & Markéta Irglová July 23, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - The Swell Season July 23, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES Sal Vulcano: Everything's Fine Tour Aug 21, 2025 | 7:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Sal Vulcano Aug 21, 2025 | 5:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES RuPaul's Drag Race WERQ THE WORLD Awards Aug 23, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - RuPaul's Drag Race WERQ THE WORLD Awards Aug 23, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES Josh Johnson: The Flowers Tour (7pm) Sept 12, 2025 | 7:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Josh Johnson Sept 12, 2025 | 5:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES Nurse Blake: But Did You Die? Comedy Tour Sept 27, 2025 | 8:00 PM See Ticketmaster for details BUY TICKETS Lounge Pass - Nurse Blake Sept 27, 2025 | 6:30 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES Modest Mouse Oct 12, 2025 | 8:00 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Modest Mouse Oct 12, 2025 | 6:30 PM Lounge passes do NOT include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES Boz Scaggs: Rhythm Review Tour 2025 Nov 10, 2025 | 7:30 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - Boz Scaggs Nov 10, 2025 | 6:00 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES The Rock Orchestra by Candlelight Dec 18, 2025 | 7:30 PM Lounge passes may be added to ticket purchase at checkout. See Ticketmaster for details BUY TICKETS Lounge Pass - The Rock Orchestra Dec 18, 2025 | 6:00 PM Lounge passes do not include tickets to the performance. May also be added to ticket purchase at checkout. $42.75 (includes fees) BUY PASSES",EVENT,4,https://www.kodakcenter.com/p/tickets--deals,3105,551
"South Park Theatre's outdoor stage offers a sensory-friendly experience with a flat lawn and no steps to navigate.  In addition, parking & drive-in style spots are available for reservation in order to enjoy the performance safely distanced from others or to further accommodate mobility issues.",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt/accessibility,295,45
Large-print programs are available upon request for all performances.,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt/accessibility,69,9
Thank you to our generous funders,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt/accessibility,33,6
"Director of Children's Theatre, Education, & Outreach",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt/spt-staff,53,7
Lorraine Mszanski (Executive Director) - lorraine@southparktheatre.com,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/contact-us,70,6
"Emily Lorence Ragan (Director of Children's Theatre, Education, & Outreach) - emily@southparktheatre.com",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/contact-us,104,12
"South Park Theatre Inc. was founded in 1995. In our inaugural season we offered four main stage and two children’s theatre productions. We now produce 6 Mainstage productions, 7 children’s theatre productions, 3 summer camp & numerous classes throughout the year.",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,263,41
"The theater is located right in South Park, in Allegheny County at the intersection of Brownsville Road and Corrigan Drive. Our Mainstage indoor Theatre sits nestled in the park’s pine trees and our Children’s Theatre stage is a unique, outdoor venue that is the perfect setting for children to enjoy quality, family-friendly theatre.",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,334,53
"South Park Theatre’s mission is to provide quality, affordable theatre while encouraging participation and involvement in the arts.",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,131,18
The artistic quality of shows is accomplished by:,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,49,8
Attracting and developing a quality actor base,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,46,7
Recruiting and hiring professional directors,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,44,5
Fostering and mentoring emerging professional designers,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,55,6
Selecting a variety of audience-pleasing and artistically challenging plays,NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,75,9
"Selecting scripts from many genres including dramas, comedies, farces, musicals, mysteries and biographies from both established and emerging playwrights",NON-EVENT,0,https://sites.google.com/a/southparktheatre.com/south-park-theatre/about-spt,153,19
